0000965	Clarke's, P.J.	178 184 194 010 004 132 008 106 074 204 052 165
0000966	MESA GRILL	253 099 184 114 097 007 104 222 076 205 054 167
0000967	Avanti	063 242 125 078 208 056 170
0000968	Lusardi's	250 059 231 125 076 205 053 168
0000969	Pandit	117 075 205 051 164
0000970	Caffe Cefalu	043 229 125 075 205 052 165
0000971	Bistro 95	242 057 071 229 045 074 205 052 166
0000972	Ambassador Grill	250 196 193 040 097 224 156 025 005 104 076 206 054 167
0000973	Barking Dog Luncheonette	086 242 008 042 061 075 205 053 164
0000974	Montebello	193 125 076 206 053 167
0000975	Bruno Ristorante	097 248 057 071 125 075 205 053 168
0000976	DA UMBERTO	099 114 125 076 206 053 168
0000977	Joe & Joe	125 075 205 052 166
0000978	Haveli	004 132 059 231 117 075 205 053 165
0000979	Isle of Capri	125 212 074 205 052 167
0000980	Penang Malaysia	197 242 139 075 205 051 164
0000981	Katz's Deli	100 250 059 231 229 058 129 075 203 051 163
0000982	Bo Ky	039 152 075 203 050 163
0000983	Langan's	184 194 193 190 242 057 071 224 008 045 078 208 056 170
0000984	Blue Ribbon	242 004 132 114 005 068 076 205 053 167
0000985	Jean Lafitte	193 229 092 075 205 053 167
0000986	Dix et Sept	250 136 200 196 242 004 132 092 076 205 053 167
0000987	Restaurant Two Two Two	076 205 053 168
0000988	Harry's Burritos	242 004 132 059 231 023 230 142 234 074 204 051 163
0000989	Christo's Steak House	004 132 225 075 205 053 168
0000990	Lofland's N.Y. Grill	008 017 104 106 075 204 052 165
0000991	Bayamo	178 184 191 192 004 132 057 071 057 071 039 048 074 204 053 165
0000992	MANHATTAN OCEAN CLUB	080 099 250 198 196 212 076 206 054 169
0000993	Steamer's Landing	063 008 212 074 204 053 166
0000994	Sidewalker's	086 007 212 075 204 052 166
0000995	Road to Mandalay	136 022 076 205 052 165
0000996	The Shelby	253 250 184 005 075 205 052 167
0000997	Col Legno	248 125 182 075 204 052 166
0000998	Nosmo King	193 197 111 059 231 057 071 025 025 005 243 075 205 053 167
0000999	La Topiaire	091 075 205 053 167
0001000	New Chao Chow	242 001 246 075 204 050 164
0001001	Lum Chin	193 083 057 071 039 075 205 053 166
0001002	The N.Y. Delicatessen	100 086 178 191 192 008 058 129 074 204 052 164
0001003	Kin Khao	242 001 235 075 205 053 166
0001004	Anglers & Writers	113 250 043 224 156 007 176 075 205 054 165
0001005	La Taza De Oro	197 083 042 048 223 075 204 051 163
0001006	Bimini Twist	025 034 075 204 052 166
0001007	Cafe S.F.A.	100 198 083 043 005 075 205 053 165
0001008	Palm Too	191 192 225 076 205 052 168
0001009	CARNEGIE DELI	100 086 250 004 132 083 059 231 001 058 129 075 204 051 164
0001010	Le Bilboquet	092 075 204 053 167
0001011	LESPINASSE	099 196 040 091 077 207 055 169
0001012	Seattle Bean Co.	184 242 043 075 205 053 162
0001013	Bloom's Delicatessen	083 059 231 042 058 074 204 052 164
0001014	Millenium Grill	196 193 242 040 083 005 075 206 053 167
0001015	Paolucci's	248 125 075 205 052 166
0001016	Lello Ristorante	125 075 205 053 168
0001017	Ferdinando's Focacceria	136 242 248 001 125 076 205 052 164
0001018	Tre Pomodori	242 125 075 205 052 165
0001019	Marti Kebab	239 075 205 050 164
0001020	Mocca Hungarian	253 193 197 116 075 204 051 165
0001021	TERRACE	198 200 196 193 063 097 057 071 091 076 206 055 169
0001022	Gramercy Watering Hole	078 208 056 170
0001023	China Grill	253 250 184 153 031 039 076 205 054 167
0001024	Afghan Kebab House	197 002 143 075 204 051 164
0001025	Delmonico's	010 045 078 208 056 170
0001026	Honeysuckle	193 191 192 197 004 132 057 071 220 217 074 204 052 165
0001027	EJ's Luncheonette	100 253 086 250 083 059 231 043 224 156 008 042 061 075 204 052 164
0001028	Life Cafe	242 004 132 142 234 243 078 208 056 170
0001029	Khyber Pass	250 004 132 111 025 002 143 075 204 053 165
0001030	Aunt Sonia's	025 229 005 068 075 205 052 166
0001031	Colors	253 099 193 114 057 071 005 075 205 053 167
0001032	Two Boots	100 086 030 047 125 182 075 204 052 164
0001033	Vivolo	200 193 190 248 125 075 205 053 167
0001034	Cafe Lalo	086 004 132 043 176 075 204 053 163
0001035	Patsy's	086 193 059 231 059 231 125 182 078 208 056 170
0001036	World Yacht	100 099 250 178 200 193 191 192 057 071 045 074 205 054 169
0001037	MARCH	099 198 200 193 191 192 063 248 025 005 076 206 054 169
0001038	Cho-Sen Garden	039 129 075 205 052 166
0001039	Piccolo Pomodoro	125 075 205 052 165
0001040	Lucky Cheng's	242 004 132 039 078 208 056 170
0001041	Veniero's	043 176 078 208 056 170
0001042	Bali Burma	022 118 074 204 052 164
0001043	Borsalino	125 075 205 053 166
0001044	Sazerac House	063 248 007 030 047 075 205 052 166
0001045	Fresco Tortilla Grill	136 242 142 234 076 204 050 162
0001046	Rene Pujol	248 092 076 206 053 168
0001047	U.S.A. Border Cafe	184 194 242 142 234 222 075 205 052 165
0001048	Live Bait	178 184 194 102 004 132 007 220 217 074 204 052 164
0001049	Sugar Reef	086 250 184 034 075 204 053 165
0001050	Lora	080 025 005 031 068 075 205 053 168
0001051	Sabrina Monet	191 192 059 231 008 074 204 051 164
0001052	Original California Taqueria	075 204 051 163
0001053	Baci	125 075 204 052 166
0001054	Bice	026 250 102 063 114 125 076 205 053 168
0001055	Scalinatella	196 125 076 205 053 168
0001056	Rikyu	128 075 204 051 165
0001057	1st Wok	086 039 075 204 051 164
0001058	Buona Sera	004 132 125 075 204 052 165
0001059	Cent' Anni	193 001 125 076 205 052 167
0001060	CAFE DES ARTISTES	099 250 198 200 193 010 114 224 045 091 076 206 055 168
0001061	Albuquerque Eats	253 178 004 132 057 071 007 222 074 204 052 165
0001062	Bistro du Nord	250 092 075 205 053 167
0001063	Mayrose	184 242 008 042 068 074 204 052 164
0001064	Nha Trang	136 242 246 075 205 051 163
0001065	Mee Noodle Shop	100 086 242 039 075 204 051 163
0001066	Le Pescadou	193 063 092 212 075 205 053 167
0001067	Chao Chow*                            	075 204 051 164
0001068	Le Madri	099 250 189 191 192 063 114 097 025 125 076 205 054 168
0001069	Arriba Arriba	086 178 004 132 138 142 234 074 204 051 164
0001070	Villa Berulia	125 076 206 053 167
0001071	Trattoria Alba	125 075 205 053 166
0001072	Il Monello	253 250 198 196 229 125 076 205 053 168
0001073	Sapporo East	128 075 204 052 165
0001074	Sardi's	178 193 191 192 010 004 132 141 125 074 205 053 167
0001075	Tony's Di Napoli	125 074 204 052 165
0001076	Christ Cella	193 008 225 076 205 052 169
0001077	Bienvenue Restaurant	193 001 092 075 205 052 166
0001078	Sushi Zen	128 076 205 053 167
0001079	Gandhi	197 242 004 132 117 075 205 052 164
0001080	Metropolitan Cafe	191 192 063 153 224 229 045 068 075 205 053 166
0001081	Zoe	253 184 191 192 114 224 025 005 076 205 053 167
0001082	Ruby's River Road	074 204 052 165
0001083	Barolo	250 191 192 063 004 132 125 075 205 054 167
0001084	Kiiroi Hana	059 231 128 075 205 052 166
0001085	Pipeline	178 063 057 071 008 106 074 204 052 165
0001086	Pasta Presto	100 178 004 132 059 231 125 074 204 051 164
0001087	Savoy	248 005 068 140 076 205 053 167
0001088	Coffee Shop	178 184 191 192 063 004 132 057 071 224 008 020 042 218 074 204 052 165
0001089	Pier 25A	212 075 205 052 166
0001090	T.G.I. Friday's	100 178 191 192 008 068 106 073 204 052 164
0001091	Phoebe's	248 224 229 008 074 204 053 165
0001092	Spring Street Natural	075 204 052 165
0001093	La Maison Japonaise	025 096 075 205 053 167
0001094	Eva's Cafe	193 083 229 001 116 075 204 052 165
0001095	Yellowfingers	063 004 132 005 074 204 052 165
0001096	101	125 075 205 053 166
0001097	Zen Palate (93)	190 039 246 075 205 053 166
0001098	Remi	253 099 250 198 191 192 063 153 001 125 076 205 054 168
0001099	Dominick's ``real homestyle'',SX	250 197 001 125 076 204 051 166
0001100	Cottonwood Cafe	086 184 194 224 142 234 220 217 222 078 208 056 170
0001101	Kiss Bar & Grill	184 194 242 005 078 208 056 170
0001102	Rancho Mexican Cafe	078 208 056 170
0001103	FOUR SEASONS	080 099 113 198 196 193 190 189 102 191 192 114 111 097 045 077 207 055 169
0001104	Patsy's Pizza	004 132 125 182 182 076 204 051 164
0001105	Edwardian Room	198 196 193 010 040 156 045 091 075 206 055 168
0001106	Indochine	250 193 190 191 192 025 246 075 204 053 167
0001107	Zutto	128 075 205 052 166
0001108	SMITH & WOLLENSKY	080 253 099 250 189 191 192 141 225 076 205 053 168
0001109	Shun Lee Cafe	086 039 060 076 205 053 166
0001110	Teachers Too	250 178 063 007 008 074 204 052 165
0001111	2nd Ave. Brasserie	005 075 204 052 166
0001112	Caliente Cab Co.	178 191 192 004 132 142 234 073 204 052 164
0001113	Tortilla Flats	100 086 178 184 004 132 059 231 142 234 222 074 204 052 164
0001114	Sant Ambroeus	083 059 231 043 125 075 205 053 167
0001115	Manhattan Chili Co.	100 086 063 004 132 142 234 222 075 204 052 164
0001116	Pudgie's	008 074 203 050 162
0001117	44 Southwest	253 111 008 125 075 204 052 165
0001118	Les Friandises	113 136 043 156 176 076 204 052 163
0001119	Galil	129 143 075 204 051 165
0001120	Mi Cocina	250 059 231 142 234 076 205 052 166
0001121	Taste of Hong Kong	075 205 052 165
0001122	Les Routiers	250 092 075 205 053 167
0001123	Medici 56	198 242 059 231 057 071 125 129 078 208 056 170
0001124	La Boulangere	253 198 083 068 092 176 075 204 052 164
0001125	Caribe	184 191 192 034 075 204 053 165
0001126	Fifty-Seven, Fifty-Seven	078 208 056 170
0001127	Sfuzzi	184 193 190 059 231 125 075 205 053 167
0001128	Mr. Souvlaki	103 075 205 052 163
0001129	Patrissy's	125 075 205 052 167
0001130	JO JO	099 198 097 248 025 092 076 205 053 168
0001131	Le Veau d'Or	097 001 229 092 075 205 052 167
0001132	Tacomadre	242 059 231 023 230 142 234 074 203 051 163
0001133	Mike's Bar & Grill	194 193 068 078 208 056 170
0001134	Ollie's	253 004 132 039 075 204 051 164
0001135	Patisserie J. Lanciani	076 204 052 163
0001136	Manila Gardens	197 082 078 208 056 170
0001137	The Levee	184 007 017 220 217 074 204 052 164
0001138	Hwa Yuan Szechuan Inn	039 076 204 051 164
0001139	Nusantara	059 231 118 075 205 053 167
0001140	Ecco L'Italia	242 004 132 057 071 125 078 208 056 170
0001141	Coco Pazzo	026 102 114 125 076 205 053 168
0001142	Bistro 36	092 075 205 052 166
0001143	Le Max	153 005 092 075 205 053 167
0001144	Brother's Bar-B-Q	075 204 052 164
0001145	Boathouse Cafe	100 178 191 192 063 125 074 204 054 166
0001146	Great Jones Cafe	004 132 025 030 047 220 217 075 204 052 164
0001147	La Mangeoire	198 092 078 208 056 170
0001148	SECOND AVENUE DELI	076 204 051 164
0001149	GOTHAM BAR & GRILL	099 250 198 102 114 153 097 229 005 104 077 206 054 169
0001150	Lobby Lounge	198 196 102 242 004 132 114 043 224 008 078 208 056 170
0001151	La Focaccia	248 125 075 205 053 166
0001152	Portico	125 075 205 053 166
0001153	Bertha's	086 250 023 230 142 234 075 204 052 163
0001154	Gianni's	063 125 075 204 053 167
0001155	Chumley's	178 194 010 248 008 125 074 204 053 164
0001156	Taste of Tokyo	057 071 128 075 205 052 165
0001157	Main Street	253 086 250 184 194 191 192 242 059 231 224 008 075 206 054 165
0001158	Regency	196 193 190 189 114 040 111 057 071 156 008 075 206 054 168
0001159	Corner Bistro	086 194 004 132 008 106 075 203 051 163
0001160	Parioli Romanissimo	125 076 206 054 169
0001161	Cafe Trevi	253 198 200 196 125 076 206 053 168
0001162	Siam Inn	229 235 076 205 052 165
0001163	Sweet Basil's	068 075 205 053 166
0001164	La Collina	125 075 205 052 167
0001165	Cowgirl Hall of Fame	100 178 191 192 063 229 142 234 222 074 204 053 165
0001166	La Goulue	184 200 102 114 092 078 208 056 170
0001167	Cuisine de Saigon	025 246 075 205 052 166
0001168	Fraunces Tavern Restaurant	178 010 248 156 008 074 205 054 167
0001169	Zip City Brewery	178 194 191 192 004 132 008 106 074 204 053 165
0001170	Tibetan Restaurant	197 248 236 075 205 052 164
0001171	Pen & Pencil Restaurant	250 008 225 075 205 053 168
0001172	Papa Bear	186 075 204 051 163
0001173	Vong & Kwong                          	004 132 039 076 205 054 168
0001174	Cafe Botanica	198 196 190 004 132 040 153 097 083 224 156 005 091 076 206 055 168
0001175	Chelsea Trattoria	125 075 205 053 167
0001176	Mezzaluna	086 063 004 132 125 075 204 052 167
0001177	Billy's	250 194 193 191 192 059 231 008 104 225 075 205 052 167
0001178	Emily's	250 136 242 057 071 007 220 217 076 205 053 164
0001179	Florent	004 132 092 075 204 052 166
0001180	Bar Pitti	063 242 004 132 025 125 075 205 053 165
0001181	Szechuan Kitchen	086 059 231 039 076 204 051 164
0001182	La Palette	242 092 078 208 056 170
0001183	Pasticcio	125 075 205 052 166
0001184	Jackson Hole	100 086 250 178 191 192 004 132 083 059 231 061 106 074 204 051 163
0001185	Pigalle	057 071 092 075 205 053 167
0001186	Cafe de Paris	253 004 132 092 078 208 056 170
0001187	Vespa	229 125 075 205 052 166
0001188	Rachel's	193 242 005 078 208 056 170
0001189	Tre Giganti	242 125 078 208 056 170
0001190	Casalone	063 125 075 204 053 167
0001191	Gray's Papaya	004 132 089 075 204 050 161
0001192	Viand	083 156 042 075 204 051 163
0001193	DeGrezia	125 076 206 054 168
0001194	Provence	099 250 200 102 063 114 059 231 092 076 205 054 168
0001195	Ecco	229 125 140 075 205 053 167
0001196	Pierre au Tunnel	193 248 092 075 205 053 167
0001197	Honmura An	196 193 128 152 076 205 054 167
0001198	Shinbashi-an	253 196 193 059 231 128 078 208 056 170
0001199	Mickey Mantle's	086 250 178 063 008 106 225 074 204 053 166
